174,"[17, 28, 105]"
27,"[17, 28, 105]"
580,"[17, 28, 105]"
1488,"[17, 28, 105]"
732,"[17, 28, 105]"
840,"[17, 29, 116]"
363,"[17, 29, 116]"
176,"[17, 29, 116]"
1607,"[17, 29, 116]"
1492,"[17, 29, 116]"
416,"[17, 29, 116]"
155,"[17, 29, 116]"
225,"[17, 29, 116]"
841,"[17, 29, 116]"
1618,"[17, 29, 116]"
1672,"[17, 29, 116]"
1726,"[17, 29, 116]"
1588,"[17, 29, 116]"
223,"[17, 29, 116]"
1510,"[17, 29, 116]"
690,"[17, 29, 116]"
836,"[17, 29, 116]"
480,"[17, 29, 116]"
322,"[17, 29, 116]"
858,"[17, 29, 116]"
1154,"[17, 29, 116]"
586,"[17, 29, 116]"
1381,"[17, 29, 116]"
433,"[17, 29, 116]"
985,"[17, 29, 116]"
1704,"[17, 29, 116]"
1659,"[17, 29, 116]"
1108,"[17, 29, 116, 118]"
917,"[17, 29, 117]"
41,"[17, 29, 117]"
514,"[17, 29, 117]"
555,"[17, 29, 117]"
1034,"[17, 29, 117]"
63,"[17, 29, 117]"
1184,"[17, 29, 118]"
760,"[17, 29, 118]"
933,"[17, 29, 118]"
741,"[17, 29, 118]"
551,"[17, 30, 32, 38, 104]"
1080,"[17, 30, 32, 38, 104]"
1274,"[17, 30, 32, 38, 104, 194, 195]"
1269,"[17, 30, 35, 38, 105, 106]"
1772,"[17, 30, 38]"
1091,"[17, 30, 38]"
590,"[17, 30, 38]"
1020,"[17, 30, 38]"
521,"[17, 30, 38]"
955,"[17, 30, 38]"
1125,"[17, 30, 38]"
1011,"[17, 30, 38]"
1692,"[17, 30, 38]"
87,"[17, 30, 38]"
949,"[17, 30, 38]"
1230,"[17, 30, 38, 194]"
915,"[17, 30, 38, 194]"
1687,"[17, 30, 38, 194]"
880,"[17, 30, 39, 43, 123, 195]"
1038,"[17, 30, 39, 53, 123, 194]"
591,"[17, 30, 102, 194, 195, 196, 235]"
472,"[17, 30, 104, 196, 355]"
826,"[17, 30, 194]"
112,"[17, 30, 194]"
1519,"[17, 30, 194]"
1733,"[17, 30, 194]"
130,"[17, 30, 194]"
284,"[17, 30, 194]"
361,"[17, 30, 194]"
312,"[17, 30, 194]"
490,"[17, 30, 194]"
1558,"[17, 30, 194, 195, 196]"
780,"[17, 30, 195]"
1002,"[17, 30, 195]"
485,"[17, 30, 195, 196]"
1640,"[17, 30, 196]"
572,"[17, 30, 196]"
1186,"[17, 30, 311]"
610,"[17, 31, 104]"
1180,"[17, 31, 104]"
1107,"[17, 31, 104]"
545,"[17, 31, 104]"
457,"[17, 31, 104]"
882,"[17, 31, 104]"
804,"[17, 31, 104]"
620,"[17, 31, 104]"
1469,"[17, 31, 104]"
1564,"[17, 31, 104]"
1678,"[17, 31, 104]"
377,"[17, 31, 104]"
1644,"[17, 31, 104]"
1021,"[17, 31, 104]"
593,"[17, 32, 39, 43, 55, 104, 119, 123]"
341,"[17, 32, 104]"
1210,"[17, 32, 104]"
833,"[17, 32, 104]"
1255,"[17, 32, 104]"
1543,"[17, 32, 104]"
954,"[17, 32, 104]"
1212,"[17, 32, 104]"
1267,"[17, 32, 104]"
1136,"[17, 32, 104]"
1759,"[17, 32, 104]"
839,"[17, 32, 104]"
1553,"[17, 32, 104]"
939,"[17, 32, 104]"
460,"[17, 32, 104]"
813,"[17, 32, 104]"
520,"[17, 32, 104]"
287,"[17, 32, 104]"
1260,"[17, 32, 104]"
421,"[17, 32, 104]"
797,"[17, 32, 104]"
1677,"[17, 32, 104]"
1615,"[17, 32, 104]"
4,"[17, 32, 104]"
285,"[17, 32, 104]"
1178,"[17, 32, 104]"
757,"[17, 32, 104]"
972,"[17, 32, 104]"
5,"[17, 32, 104]"
1245,"[17, 32, 104]"
1585,"[17, 32, 104]"
29,"[17, 32, 104]"
540,"[17, 32, 104]"
1746,"[17, 32, 104]"
1060,"[17, 32, 104]"
1146,"[17, 32, 104]"
1096,"[17, 32, 104]"
1460,"[17, 32, 104]"
1282,"[17, 33, 104]"
921,"[17, 33, 104]"
658,"[17, 33, 104]"
501,"[17, 33, 104]"
1517,"[17, 33, 104]"
60,"[17, 33, 104]"
36,"[17, 33, 104]"
1495,"[17, 33, 104]"
1199,"[17, 33, 104]"
315,"[17, 33, 104]"
1236,"[17, 33, 104]"
465,"[17, 35, 105]"
863,"[17, 35, 105]"
644,"[17, 35, 105]"
122,"[17, 35, 105]"
1596,"[17, 35, 105]"
1662,"[17, 35, 105]"
259,"[17, 35, 105]"
429,"[17, 35, 105]"
20,"[17, 35, 105]"
937,"[17, 35, 105]"
1419,"[17, 35, 105]"
291,"[17, 35, 105]"
1484,"[17, 35, 105]"
1512,"[17, 35, 105]"
1168,"[17, 36, 110]"
1579,"[17, 36, 110]"
388,"[17, 36, 110]"
419,"[17, 36, 110]"
506,"[17, 36, 111]"
621,"[17, 36, 111]"
967,"[17, 36, 332]"
1418,"[17, 36, 332]"
370,"[17, 37, 104]"
1642,"[17, 37, 104]"
325,"[17, 37, 104]"
1237,"[17, 37, 104]"
66,"[17, 37, 104]"
1523,"[17, 37, 104]"
132,"[17, 39, 49, 62, 221, 337]"
248,"[17, 39, 107, 108, 215, 216]"
1421,"[17, 49, 266]"
1208,"[17, 49, 266]"
989,"[17, 49, 266]"
1089,"[17, 49, 266]"
216,"[17, 49, 266]"
1408,"[17, 49, 266]"
680,"[17, 49, 266]"
1338,"[17, 49, 266]"
1079,"[17, 49, 266]"
953,"[17, 49, 266]"
1502,"[17, 49, 266]"
300,"[17, 49, 268]"
1299,"[17, 49, 268]"
945,"[17, 49, 270]"
1448,"[17, 49, 337]"
412,"[17, 49, 337]"
749,"[17, 102, 235]"
599,"[17, 102, 235]"
784,"[17, 102, 235]"
1402,"[17, 102, 235]"
951,"[17, 103, 197]"
1760,"[17, 103, 197]"
431,"[17, 103, 199]"
660,"[17, 103, 199]"
299,"[17, 103, 199]"
908,"[17, 103, 199]"
158,"[17, 104, 297]"
1718,"[17, 104, 306]"
1316,"[17, 104, 355]"
1623,"[17, 105, 106]"
1012,"[17, 105, 106]"
476,"[17, 105, 106]"
1275,"[17, 107, 108]"
179,"[17, 107, 108]"
352,"[17, 107, 109]"
1387,"[17, 198, 307]"
124,"[17, 198, 307, 308]"
1480,"[17, 198, 308]"
1241,"[17, 198, 308]"
148,"[17, 198, 308]"
1632,"[17, 198, 308]"
355,"[17, 198, 308]"
114,"[17, 198, 308]"
1745,"[17, 198, 308]"
486,"[17, 198, 310]"
508,"[39, 40, 214]"
1536,"[39, 41, 42]"
662,"[39, 41, 42]"
1308,"[39, 41, 42]"
243,"[39, 41, 42]"
539,"[39, 41, 42]"
1715,"[39, 41, 42]"
1072,"[39, 41, 42]"
862,"[39, 41, 42]"
1042,"[39, 41, 42]"
1535,"[39, 41, 42]"
496,"[39, 41, 42]"
1334,"[39, 41, 42, 125]"
1616,"[39, 42, 44]"
744,"[39, 42, 44]"
1703,"[39, 42, 44]"
1691,"[39, 42, 44]"
688,"[39, 42, 44]"
1380,"[39, 42, 44]"
434,"[39, 42, 44]"
666,"[39, 42, 44]"
909,"[39, 42, 44]"
329,"[39, 42, 44]"
709,"[39, 42, 46]"
456,"[39, 42, 46]"
1753,"[39, 42, 46]"
1064,"[39, 42, 46]"
1571,"[39, 42, 46]"
1302,"[39, 42, 46]"
467,"[39, 42, 46]"
1508,"[39, 42, 46]"
896,"[39, 42, 46]"
397,"[39, 42, 48, 215, 283]"
984,"[39, 42, 51, 119, 128]"
1614,"[39, 42, 55, 119, 128]"
988,"[39, 42, 55, 119, 128]"
563,"[39, 42, 55, 119, 128]"
1273,"[39, 42, 119, 120, 283]"
832,"[39, 42, 125]"
113,"[39, 42, 125]"
671,"[39, 42, 125]"
1279,"[39, 42, 125]"
418,"[39, 42, 125]"
390,"[39, 42, 125]"
423,"[39, 42, 125]"
380,"[39, 42, 126]"
1285,"[39, 42, 126]"
1403,"[39, 42, 126]"
1725,"[39, 42, 126]"
705,"[39, 42, 126]"
717,"[39, 42, 126]"
1063,"[39, 42, 126]"
957,"[39, 42, 126]"
1708,"[39, 42, 126]"
493,"[39, 42, 126]"
1113,"[39, 42, 126]"
62,"[39, 42, 126, 128]"
1597,"[39, 42, 126, 283]"
1370,"[39, 42, 127]"
998,"[39, 42, 127]"
1669,"[39, 42, 127]"
159,"[39, 42, 127]"
571,"[39, 42, 127]"
376,"[39, 42, 127]"
167,"[39, 42, 127]"
1359,"[39, 42, 127]"
1170,"[39, 42, 127]"
331,"[39, 42, 127]"
518,"[39, 42, 127]"
1117,"[39, 42, 127, 283]"
212,"[39, 42, 128]"
500,"[39, 42, 128]"
592,"[39, 42, 128]"
188,"[39, 42, 128]"
577,"[39, 42, 128]"
668,"[39, 42, 128]"
1228,"[39, 42, 128]"
568,"[39, 42, 128]"
134,"[39, 42, 128]"
1272,"[39, 42, 128]"
856,"[39, 42, 128]"
818,"[39, 42, 128]"
258,"[39, 42, 283]"
1435,"[39, 42, 283]"
137,"[39, 42, 283]"
91,"[39, 42, 283]"
892,"[39, 42, 283]"
876,"[39, 42, 283]"
638,"[39, 42, 283]"
1396,"[39, 42, 283]"
975,"[39, 42, 283]"
740,"[39, 42, 283]"
1066,"[39, 43, 123]"
816,"[39, 43, 123]"
756,"[39, 43, 123]"
228,"[39, 43, 123]"
123,"[39, 43, 123]"
408,"[39, 43, 123]"
1743,"[39, 43, 123]"
1200,"[39, 43, 123]"
1735,"[39, 43, 123]"
1009,"[39, 43, 123]"
1050,"[39, 43, 123]"
993,"[39, 43, 123]"
1365,"[39, 43, 123]"
971,"[39, 43, 123]"
1622,"[39, 43, 123]"
1298,"[39, 43, 123]"
0,"[39, 43, 123]"
1083,"[39, 43, 123]"
565,"[39, 43, 123]"
1331,"[39, 43, 123]"
1379,"[39, 43, 123]"
77,"[39, 43, 123, 124, 313, 360]"
768,"[39, 43, 123, 313]"
1609,"[39, 45, 129]"
207,"[39, 45, 129]"
718,"[39, 45, 129]"
778,"[39, 45, 129]"
1689,"[39, 45, 129]"
885,"[39, 45, 130]"
1073,"[39, 45, 130]"
1487,"[39, 45, 130]"
914,"[39, 45, 130, 131]"
1356,"[39, 45, 131]"
525,"[39, 45, 131]"
466,"[39, 45, 131]"
492,"[39, 45, 131]"
1147,"[39, 45, 131]"
330,"[39, 45, 132]"
676,"[39, 47, 212]"
1711,"[39, 47, 212]"
436,"[39, 47, 212]"
309,"[39, 47, 212]"
1650,"[39, 47, 212]"
940,"[39, 47, 212]"
510,"[39, 47, 212]"
1247,"[39, 47, 212]"
185,"[39, 47, 212]"
547,"[39, 47, 212, 302, 303, 304, 370]"
215,"[39, 47, 213]"
1188,"[39, 47, 213]"
1440,"[39, 48, 215]"
1533,"[39, 48, 215]"
1318,"[39, 48, 215]"
396,"[39, 48, 215, 217]"
68,"[39, 50, 137]"
997,"[39, 50, 137]"
181,"[39, 50, 137]"
1097,"[39, 50, 137]"
657,"[39, 50, 138]"
850,"[39, 50, 138]"
1174,"[39, 50, 138]"
1754,"[39, 50, 138]"
481,"[39, 50, 138]"
1301,"[39, 50, 138]"
693,"[39, 50, 138]"
750,"[39, 51, 55, 58, 119, 120, 219]"
603,"[39, 51, 55, 119]"
103,"[39, 51, 119]"
1652,"[39, 51, 119]"
958,"[39, 51, 119]"
969,"[39, 51, 119]"
1529,"[39, 51, 119]"
1756,"[39, 51, 119]"
439,"[39, 51, 119]"
1445,"[39, 51, 119]"
1394,"[39, 52, 121]"
1158,"[39, 52, 121]"
1127,"[39, 53, 57, 61, 123, 215, 221]"
1449,"[39, 53, 123]"
763,"[39, 53, 123]"
1333,"[39, 53, 123]"
238,"[39, 53, 123]"
449,"[39, 53, 123]"
1276,"[39, 53, 123]"
1506,"[39, 53, 123]"
1432,"[39, 53, 123]"
1181,"[39, 53, 123]"
199,"[39, 53, 123]"
71,"[39, 53, 123]"
1306,"[39, 53, 123]"
304,"[39, 53, 123]"
1319,"[39, 53, 123]"
1500,"[39, 53, 123, 124]"
1015,"[39, 54, 121]"
904,"[39, 54, 121]"
1084,"[39, 54, 121]"
1041,"[39, 54, 121]"
1070,"[39, 55, 119]"
221,"[39, 55, 119]"
495,"[39, 55, 119]"
560,"[39, 55, 119]"
1409,"[39, 55, 119]"
1766,"[39, 55, 119]"
56,"[39, 55, 119]"
1027,"[39, 55, 119]"
1202,"[39, 56, 64, 214, 222]"
19,"[39, 56, 214]"
1398,"[39, 56, 214]"
424,"[39, 56, 214]"
1534,"[39, 56, 214]"
1382,"[39, 56, 214]"
930,"[39, 56, 214]"
1720,"[39, 56, 214]"
430,"[39, 56, 214]"
959,"[39, 56, 214, 313]"
260,"[39, 57, 215]"
742,"[39, 57, 215]"
1688,"[39, 57, 215]"
1761,"[39, 57, 215]"
177,"[39, 57, 215]"
1410,"[39, 57, 215]"
936,"[39, 57, 215, 216]"
444,"[39, 58, 218]"
1341,"[39, 58, 218]"
963,"[39, 58, 218]"
965,"[39, 58, 218]"
1374,"[39, 58, 218]"
1577,"[39, 58, 218]"
1682,"[39, 58, 218]"
139,"[39, 58, 218]"
279,"[39, 58, 218]"
1593,"[39, 58, 218]"
977,"[39, 58, 219]"
605,"[39, 58, 219]"
288,"[39, 58, 220]"
1111,"[39, 58, 220]"
564,"[39, 59, 62, 221]"
570,"[39, 59, 221]"
35,"[39, 59, 221]"
517,"[39, 59, 221]"
861,"[39, 59, 221]"
494,"[39, 59, 221]"
1234,"[39, 59, 221]"
1215,"[39, 59, 221]"
168,"[39, 59, 221]"
1122,"[39, 59, 221]"
1361,"[39, 59, 221]"
884,"[39, 59, 221]"
822,"[39, 59, 221]"
409,"[39, 59, 221]"
686,"[39, 59, 221]"
1412,"[39, 60, 221]"
838,"[39, 60, 221]"
1312,"[39, 60, 221]"
724,"[39, 60, 221]"
1156,"[39, 60, 221]"
853,"[39, 60, 221]"
819,"[39, 61, 221]"
1665,"[39, 61, 221]"
1017,"[39, 61, 221]"
280,"[39, 61, 221]"
1086,"[39, 61, 221]"
1036,"[39, 62, 66, 221, 226]"
128,"[39, 62, 66, 221, 226]"
875,"[39, 62, 66, 221, 227]"
552,"[39, 62, 66, 221, 227]"
897,"[39, 62, 66, 221, 227]"
1220,"[39, 62, 66, 221, 227]"
1679,"[39, 62, 66, 221, 227]"
428,"[39, 62, 66, 221, 342]"
406,"[39, 62, 66, 221, 342]"
1748,"[39, 62, 66, 221, 342]"
877,"[39, 62, 66, 221, 342]"
1251,"[39, 62, 221]"
37,"[39, 62, 221]"
1477,"[39, 62, 221]"
681,"[39, 62, 221]"
1765,"[39, 62, 221]"
604,"[39, 62, 221]"
271,"[39, 62, 221]"
1699,"[39, 62, 221]"
1353,"[39, 62, 221]"
14,"[39, 62, 221]"
743,"[39, 62, 221]"
1549,"[39, 62, 221]"
1048,"[39, 62, 221]"
1486,"[39, 64, 222]"
1121,"[39, 64, 222]"
1239,"[39, 64, 222]"
101,"[39, 64, 222]"
313,"[39, 64, 222]"
1303,"[39, 64, 222]"
894,"[39, 64, 222]"
1636,"[39, 64, 222]"
1744,"[39, 64, 222]"
1171,"[39, 64, 222]"
250,"[39, 64, 222]"
807,"[39, 64, 222]"
649,"[39, 64, 222]"
145,"[39, 64, 222]"
1354,"[39, 64, 222]"
829,"[39, 64, 222]"
1003,"[39, 64, 222, 313]"
934,"[39, 64, 223]"
308,"[39, 64, 223]"
332,"[39, 64, 223]"
1052,"[39, 64, 223]"
1287,"[39, 64, 223]"
964,"[39, 64, 223]"
1278,"[39, 64, 223]"
231,"[39, 64, 225]"
9,"[39, 64, 225]"
339,"[39, 65, 67, 134, 141]"
1264,"[39, 65, 139]"
386,"[39, 65, 139]"
722,"[39, 65, 139]"
1666,"[39, 65, 139]"
1329,"[39, 65, 139]"
1227,"[39, 65, 139]"
401,"[39, 65, 139]"
1544,"[39, 65, 139]"
1129,"[39, 65, 139]"
643,"[39, 65, 139]"
295,"[39, 65, 139]"
1019,"[39, 65, 139]"
519,"[39, 65, 139]"
1062,"[39, 65, 139]"
678,"[39, 65, 139]"
351,"[39, 65, 139]"
1518,"[39, 65, 140]"
1580,"[39, 65, 140]"
375,"[39, 65, 141]"
488,"[39, 65, 141]"
811,"[39, 65, 141]"
770,"[39, 65, 141]"
1222,"[39, 65, 142]"
801,"[39, 65, 142]"
855,"[39, 65, 142]"
116,"[39, 65, 142]"
1737,"[39, 65, 142]"
1201,"[39, 65, 142]"
367,"[39, 65, 142]"
1578,"[39, 65, 143]"
810,"[39, 65, 152]"
461,"[39, 65, 152]"
607,"[39, 65, 152]"
311,"[39, 65, 152]"
948,"[39, 65, 152]"
502,"[39, 65, 152]"
1728,"[39, 65, 152]"
1401,"[39, 65, 152]"
1472,"[39, 65, 152]"
1057,"[39, 65, 152]"
615,"[39, 65, 152]"
1137,"[39, 65, 152]"
470,"[39, 65, 152]"
720,"[39, 65, 152]"
860,"[39, 65, 152]"
33,"[39, 65, 152]"
163,"[39, 65, 152]"
907,"[39, 65, 152]"
910,"[39, 65, 152]"
1219,"[39, 65, 152]"
50,"[39, 65, 152]"
336,"[39, 65, 152]"
782,"[39, 65, 152]"
90,"[39, 65, 152]"
579,"[39, 65, 152]"
1461,"[39, 65, 152]"
999,"[39, 65, 152]"
1527,"[39, 65, 152]"
1313,"[39, 65, 152]"
831,"[39, 65, 152]"
1335,"[39, 65, 152]"
438,"[39, 65, 152]"
149,"[39, 65, 152]"
802,"[39, 66, 226]"
222,"[39, 66, 227]"
69,"[39, 66, 227]"
267,"[39, 66, 227]"
246,"[39, 66, 227]"
1294,"[39, 67, 133]"
483,"[39, 67, 133]"
1649,"[39, 67, 133]"
39,"[39, 67, 133]"
57,"[39, 67, 133]"
538,"[39, 67, 133]"
647,"[39, 67, 133]"
1270,"[39, 67, 133]"
252,"[39, 67, 133]"
1406,"[39, 67, 134]"
1694,"[39, 67, 134]"
186,"[39, 67, 134]"
1261,"[39, 67, 134]"
43,"[39, 67, 134]"
751,"[39, 67, 134]"
1377,"[39, 67, 134]"
961,"[39, 67, 134]"
1723,"[39, 67, 134]"
7,"[39, 67, 134]"
1668,"[39, 67, 134]"
187,"[39, 67, 134]"
1145,"[39, 67, 134]"
443,"[39, 67, 134]"
1352,"[39, 67, 134]"
192,"[39, 67, 134]"
133,"[39, 67, 134]"
651,"[39, 67, 134]"
1116,"[39, 67, 134]"
1045,"[39, 67, 134]"
695,"[39, 67, 372]"
211,"[39, 67, 372]"
319,"[39, 67, 373]"
870,"[39, 67, 373]"
1043,"[39, 119, 120]"
534,"[39, 119, 120]"
100,"[39, 119, 387]"
906,"[39, 121, 122]"
1576,"[39, 121, 122]"
1762,"[39, 121, 122]"
1211,"[39, 121, 122]"
1425,"[39, 121, 122]"
173,"[39, 121, 122]"
1304,"[39, 121, 122]"
389,"[39, 121, 122]"
1124,"[39, 121, 122]"
1187,"[39, 121, 122]"
1112,"[39, 121, 122]"
81,"[39, 121, 122]"
275,"[39, 121, 122]"
745,"[39, 121, 301]"
677,"[39, 121, 301]"
653,"[39, 121, 301]"
611,"[39, 121, 359]"
788,"[39, 123, 124]"
487,"[39, 123, 124]"
1721,"[39, 123, 124]"
1040,"[39, 123, 124]"
219,"[39, 123, 299]"
1717,"[39, 123, 299]"
899,"[39, 123, 299]"
1459,"[39, 215, 216]"
1055,"[39, 215, 216]"
1584,"[39, 215, 216]"
65,"[39, 215, 216]"
679,"[39, 215, 216]"
1024,"[39, 215, 216]"
1296,"[39, 333]"
1684,"[68, 69, 83, 238, 242]"
588,"[68, 69, 238]"
88,"[68, 69, 238]"
1439,"[68, 69, 238]"
683,"[68, 69, 238]"
664,"[68, 69, 238]"
1516,"[68, 69, 238]"
1630,"[68, 69, 238]"
1250,"[68, 69, 238]"
10,"[68, 69, 238]"
196,"[68, 69, 238]"
293,"[68, 69, 238]"
150,"[68, 69, 238]"
286,"[68, 69, 238]"
569,"[68, 69, 238]"
542,"[68, 70, 72, 238, 242]"
1627,"[68, 70, 238]"
986,"[68, 70, 238]"
1731,"[68, 70, 238]"
82,"[68, 70, 238]"
869,"[68, 70, 238]"
1546,"[68, 70, 238]"
1540,"[68, 71, 76, 242]"
1198,"[68, 71, 242]"
479,"[68, 71, 242]"
1606,"[68, 71, 242]"
365,"[68, 71, 242]"
247,"[68, 71, 242]"
1028,"[68, 71, 242]"
1105,"[68, 71, 242]"
871,"[68, 72, 74, 76, 83, 242]"
576,"[68, 72, 242]"
1451,"[68, 72, 242]"
1259,"[68, 72, 242]"
795,"[68, 72, 242]"
1223,"[68, 72, 242]"
618,"[68, 72, 242]"
1566,"[68, 73, 238, 240, 242]"
393,"[68, 73, 242]"
1001,"[68, 73, 242]"
962,"[68, 73, 242]"
946,"[68, 73, 242]"
1719,"[68, 73, 242]"
1307,"[68, 73, 242]"
455,"[68, 73, 242]"
814,"[68, 73, 242]"
1458,"[68, 73, 242]"
703,"[68, 73, 242]"
1157,"[68, 73, 242]"
670,"[68, 73, 242]"
166,"[68, 73, 242]"
748,"[68, 74, 242]"
1724,"[68, 74, 242]"
1213,"[68, 74, 242]"
978,"[68, 74, 242]"
776,"[68, 74, 242]"
241,"[68, 74, 242]"
229,"[68, 75, 242]"
1599,"[68, 75, 242]"
1768,"[68, 75, 242]"
140,"[68, 75, 242]"
526,"[68, 76, 242]"
165,"[68, 76, 242]"
968,"[68, 76, 242]"
730,"[68, 76, 242]"
1698,"[68, 76, 242]"
234,"[68, 76, 242]"
916,"[68, 76, 242]"
640,"[68, 76, 242]"
489,"[68, 76, 242]"
821,"[68, 76, 242]"
245,"[68, 77, 245]"
1165,"[68, 77, 245]"
1710,"[68, 77, 245]"
1628,"[68, 77, 245]"
1216,"[68, 78, 245]"
1177,"[68, 78, 245]"
407,"[68, 78, 245]"
93,"[68, 78, 245]"
1295,"[68, 78, 245]"
1738,"[68, 78, 245]"
682,"[68, 78, 245]"
462,"[68, 78, 245]"
761,"[68, 78, 245]"
1345,"[68, 78, 245]"
714,"[68, 78, 245]"
1551,"[68, 78, 245]"
1716,"[68, 79, 245]"
1562,"[68, 79, 245]"
1323,"[68, 79, 245]"
42,"[68, 79, 245]"
1328,"[68, 80, 236]"
1463,"[68, 80, 236]"
1755,"[68, 80, 236]"
1391,"[68, 80, 236]"
602,"[68, 80, 236]"
1507,"[68, 80, 236]"
687,"[68, 80, 237]"
713,"[68, 80, 237]"
253,"[68, 80, 237]"
30,"[68, 80, 237]"
194,"[68, 80, 237]"
213,"[68, 80, 237]"
1610,"[68, 80, 237]"
1646,"[68, 80, 345]"
567,"[68, 82, 242]"
1736,"[68, 82, 242]"
110,"[68, 82, 242]"
1253,"[68, 82, 242]"
1082,"[68, 82, 242]"
613,"[68, 82, 242]"
51,"[68, 82, 242]"
852,"[68, 82, 242]"
1501,"[68, 82, 242]"
24,"[68, 83, 238, 239, 242]"
1634,"[68, 83, 238, 239, 242]"
1099,"[68, 83, 242]"
511,"[68, 83, 242]"
1513,"[68, 84, 242]"
1525,"[68, 84, 242]"
499,"[68, 84, 242]"
698,"[68, 84, 242]"
26,"[68, 84, 242]"
1757,"[68, 85, 242]"
1645,"[68, 85, 242, 244]"
296,"[68, 238, 239]"
789,"[68, 238, 239]"
255,"[68, 238, 240]"
1010,"[68, 238, 240]"
1151,"[68, 238, 240]"
1582,"[68, 238, 241]"
48,"[68, 238, 241]"
522,"[68, 242, 244]"
636,"[68, 242, 244]"
1324,"[68, 242, 244]"
1343,"[68, 242, 244]"
371,"[68, 242, 244]"
1056,"[68, 242, 244]"
1505,"[68, 242, 244]"
426,"[68, 242, 244]"
1686,"[68, 242, 244]"
117,"[68, 242, 244]"
851,"[68, 242, 244]"
138,"[68, 242, 244, 245, 250]"
1172,"[68, 242, 374]"
1742,"[68, 242, 374]"
1621,"[68, 242, 374]"
1569,"[68, 242, 374]"
1217,"[68, 245, 246]"
523,"[68, 245, 246]"
1030,"[68, 245, 246]"
890,"[68, 245, 246]"
557,"[68, 245, 246]"
859,"[68, 245, 247]"
1696,"[68, 245, 247]"
532,"[68, 245, 247]"
217,"[68, 245, 247]"
1375,"[68, 245, 247]"
1528,"[68, 245, 247]"
920,"[68, 245, 247]"
1081,"[68, 245, 250]"
1280,"[68, 245, 250]"
1749,"[68, 245, 250]"
1545,"[68, 245, 250]"
1281,"[68, 245, 368]"
1094,"[86, 87, 97]"
1297,"[86, 88, 259]"
1511,"[86, 88, 259, 262]"
1478,"[86, 88, 260]"
175,"[86, 88, 260]"
398,"[86, 89, 276]"
800,"[86, 91, 286]"
711,"[86, 99, 279]"
762,"[86, 99, 279]"
1573,"[86, 99, 279, 280]"
524,"[86, 99, 281]"
1206,"[86, 99, 281]"
218,"[86, 99, 282]"
294,[313]
1572,[313]
1479,[313]
